-29.94042969	-76.24902344	0.01225136
-28.94042969	-76.24902344	0.01050043
-27.94042969	-76.24902344	0.01400035
-26.94042969	-76.24902344	0.01050043
-25.94042969	-76.24902344	0.01650047
-24.94042969	-76.24902344	0.00650024
-23.94042969	-76.24902344	0.00450039
-22.94042969	-76.24902344	-0.10060082
-21.94042969	-76.24902344	-0.16149950
-20.94042969	-76.24902344	-0.14549971
-19.94042969	-76.24902344	-0.12349987
-18.94042969	-76.24902344	-0.10649967
-17.94042969	-76.24902344	-0.09049988
-16.94042969	-76.24902344	-0.07849979
-15.94042969	-76.24902344	-0.08549976
-14.94042969	-76.24902344	-0.09949970
-13.94042969	-76.24902344	-0.11449957
-12.94042969	-76.24902344	-0.13249969
-11.94042969	-76.24902344	-0.14849949
-10.94042969	-76.24902344	-0.15549994
-9.94042969	-76.24902344	0.03350019
-8.94042969	-76.24902344	0.02650023
-7.94042969	-76.24902344	0.03550005
-6.94042969	-76.24902344	0.04550028
-5.94042969	-76.24902344	0.08650017
-4.94042969	-76.24902344	0.07149833
-3.94042969	-76.24902344	0.08112079
-2.94042969	-76.24902344	0.08396633
-1.94042969	-76.24902344	0.08870804
-0.94042969	-76.24902344	0.09100287
0.05957031	-76.24902344	0.09355748
1.05957031	-76.24902344	0.09497437
2.05957031	-76.24902344	0.09637187
3.05957031	-76.24902344	0.09720160
4.05957031	-76.24902344	0.09791493
5.05957031	-76.24902344	0.09836528
6.05957031	-76.24902344	0.09871008
7.05957031	-76.24902344	0.09896225
8.05957031	-76.24902344	0.09912401
9.05957031	-76.24902344	0.09928114
10.05957031	-76.24902344	0.09931990
11.05957031	-76.24902344	0.09932235
12.05957031	-76.24902344	0.09915550
13.05957031	-76.24902344	0.09890640
14.05957031	-76.24902344	0.09842073
15.05957031	-76.24902344	0.09788289
16.05957031	-76.24902344	0.09647040
17.05957031	-76.24902344	0.09373804
18.05957031	-76.24902344	0.09209623
19.05957031	-76.24902344	0.08679856
20.05957031	-76.24902344	0.07516188
21.05957031	-76.24902344	0.07371513
22.05957031	-76.24902344	0.06485786
23.05957031	-76.24902344	0.06884498
24.05957031	-76.24902344	0.05860959
25.05957031	-76.24902344	0.02850008
26.05957031	-76.24902344	0.06243132
27.05957031	-76.24902344	0.05434363
28.05957031	-76.24902344	0.06150476
-29.94042969	-75.24902344	0.00558835
-28.94042969	-75.24902344	0.00450792
-27.94042969	-75.24902344	0.01707499
-26.94042969	-75.24902344	0.01050043
-25.94042969	-75.24902344	0.01650047
-24.94042969	-75.24902344	0.00650024
-23.94042969	-75.24902344	0.00450039
-22.94042969	-75.24902344	-0.09985014
-21.94042969	-75.24902344	-0.16149950
-20.94042969	-75.24902344	-0.14549971
-19.94042969	-75.24902344	-0.12349987
-18.94042969	-75.24902344	-0.10649967
-17.94042969	-75.24902344	-0.09049988
-16.94042969	-75.24902344	-0.07849979
-15.94042969	-75.24902344	-0.08549976
-14.94042969	-75.24902344	-0.09949970
-13.94042969	-75.24902344	-0.11449957
-12.94042969	-75.24902344	-0.13249969
-11.94042969	-75.24902344	-0.14849949
-10.94042969	-75.24902344	-0.15549994
-9.94042969	-75.24902344	0.03350019
-8.94042969	-75.24902344	0.02650023
-7.94042969	-75.24902344	0.03550005
-6.94042969	-75.24902344	0.04550028
-5.94042969	-75.24902344	0.08650017
-4.94042969	-75.24902344	0.05602860
-3.94042969	-75.24902344	0.05807891
-2.94042969	-75.24902344	0.06906707
-1.94042969	-75.24902344	0.06782294
-0.94042969	-75.24902344	0.07451680
0.05957031	-75.24902344	0.07537077
1.05957031	-75.24902344	0.07886419
2.05957031	-75.24902344	0.08013347
3.05957031	-75.24902344	0.08193413
4.05957031	-75.24902344	0.08287394
5.05957031	-75.24902344	0.08379700
6.05957031	-75.24902344	0.08436241
7.05957031	-75.24902344	0.08482876
8.05957031	-75.24902344	0.08513060
9.05957031	-75.24902344	0.08536432
10.05957031	-75.24902344	0.08551808
11.05957031	-75.24902344	0.08562348
12.05957031	-75.24902344	0.08567878
13.05957031	-75.24902344	0.08568178
14.05957031	-75.24902344	0.08561648
15.05957031	-75.24902344	0.08548342
16.05957031	-75.24902344	0.08521034
17.05957031	-75.24902344	0.08477471
18.05957031	-75.24902344	0.08420996
19.05957031	-75.24902344	0.08308202
20.05957031	-75.24902344	0.08163414
21.05957031	-75.24902344	0.07987149
22.05957031	-75.24902344	0.07671390
23.05957031	-75.24902344	0.07337498
24.05957031	-75.24902344	0.06983637
25.05957031	-75.24902344	0.02850008
26.05957031	-75.24902344	0.06841350
27.05957031	-75.24902344	0.06310814
28.05957031	-75.24902344	0.07730270
-29.94042969	-74.24902344	0.00100933
-28.94042969	-74.24902344	0.00056684
-27.94042969	-74.24902344	0.00873039
-26.94042969	-74.24902344	0.01050043
-25.94042969	-74.24902344	0.01650047
-24.94042969	-74.24902344	0.00650024
-23.94042969	-74.24902344	0.00450039
-22.94042969	-74.24902344	-0.10689071
-21.94042969	-74.24902344	-0.16149950
-20.94042969	-74.24902344	-0.14549971
-19.94042969	-74.24902344	-0.12349987
-18.94042969	-74.24902344	-0.10649967
-17.94042969	-74.24902344	-0.09049988
-16.94042969	-74.24902344	-0.07849979
-15.94042969	-74.24902344	-0.08549976
-14.94042969	-74.24902344	-0.09949970
-13.94042969	-74.24902344	-0.11449957
-12.94042969	-74.24902344	-0.13249969
-11.94042969	-74.24902344	-0.14849949
-10.94042969	-74.24902344	-0.15549994
-9.94042969	-74.24902344	0.03350019
-8.94042969	-74.24902344	0.02650023
-7.94042969	-74.24902344	0.03550005
-6.94042969	-74.24902344	0.04550028
-5.94042969	-74.24902344	0.08650017
-4.94042969	-74.24902344	0.06016624
-3.94042969	-74.24902344	0.06031902
-2.94042969	-74.24902344	0.06199646
-1.94042969	-74.24902344	0.06218034
-0.94042969	-74.24902344	0.06225878
0.05957031	-74.24902344	0.06235285
1.05957031	-74.24902344	0.06240396
2.05957031	-74.24902344	0.06245483
3.05957031	-74.24902344	0.06248632
4.05957031	-74.24902344	0.06251312
5.05957031	-74.24902344	0.06253056
6.05957031	-74.24902344	0.06254390
7.05957031	-74.24902344	0.06255287
8.05957031	-74.24902344	0.06255963
9.05957031	-74.24902344	0.06256436
10.05957031	-74.24902344	0.06256733
11.05957031	-74.24902344	0.06256864
12.05957031	-74.24902344	0.06256754
13.05957031	-74.24902344	0.06256362
14.05957031	-74.24902344	0.06255593
15.05957031	-74.24902344	0.06254262
16.05957031	-74.24902344	0.06251923
17.05957031	-74.24902344	0.06248590
18.05957031	-74.24902344	0.06243005
19.05957031	-74.24902344	0.06233240
20.05957031	-74.24902344	0.06221135
21.05957031	-74.24902344	0.06204718
22.05957031	-74.24902344	0.06182621
23.05957031	-74.24902344	0.06167232
24.05957031	-74.24902344	0.06142071
25.05957031	-74.24902344	0.06152255
26.05957031	-74.24902344	0.06155535
27.05957031	-74.24902344	0.06215141
28.05957031	-74.24902344	0.06192721
-29.94042969	-73.24902344	0.00171872
-28.94042969	-73.24902344	0.00570400
-27.94042969	-73.24902344	0.01145698
-26.94042969	-73.24902344	0.00250006
-25.94042969	-73.24902344	0.02350044
-24.94042969	-73.24902344	0.01050043
-23.94042969	-73.24902344	0.00450039
-22.94042969	-73.24902344	0.01250029
-21.94042969	-73.24902344	-0.16849995
-20.94042969	-73.24902344	-0.15049982
-19.94042969	-73.24902344	-0.11849976
-18.94042969	-73.24902344	-0.11349964
-17.94042969	-73.24902344	-0.09549952
-16.94042969	-73.24902344	-0.08449984
-15.94042969	-73.24902344	-0.08349991
-14.94042969	-73.24902344	-0.09849977
-13.94042969	-73.24902344	-0.10849953
-12.94042969	-73.24902344	-0.12549973
-11.94042969	-73.24902344	-0.14249992
-10.94042969	-73.24902344	-0.15349960
-9.94042969	-73.24902344	0.01950026
-8.94042969	-73.24902344	0.01850033
-7.94042969	-73.24902344	0.03150034
-6.94042969	-73.24902344	0.04450035
-5.94042969	-73.24902344	0.04850006
-4.94042969	-73.24902344	0.06939918
-3.94042969	-73.24902344	0.05687589
-2.94042969	-73.24902344	0.06701713
-1.94042969	-73.24902344	0.06329654
-0.94042969	-73.24902344	0.07219184
0.05957031	-73.24902344	0.07082009
1.05957031	-73.24902344	0.07469241
2.05957031	-73.24902344	0.07427947
3.05957031	-73.24902344	0.07571590
4.05957031	-73.24902344	0.07563352
5.05957031	-73.24902344	0.07672302
6.05957031	-73.24902344	0.07667564
7.05957031	-73.24902344	0.07553957
8.05957031	-73.24902344	0.07551914
9.05957031	-73.24902344	0.07473723
10.05957031	-73.24902344	0.07472477
11.05957031	-73.24902344	0.07436400
12.05957031	-73.24902344	0.07435598
13.05957031	-73.24902344	0.07420361
14.05957031	-73.24902344	0.07419654
15.05957031	-73.24902344	0.07413072
16.05957031	-73.24902344	0.07412108
17.05957031	-73.24902344	0.07408409
18.05957031	-73.24902344	0.07406531
19.05957031	-73.24902344	0.07403238
20.05957031	-73.24902344	0.07399830
21.05957031	-73.24902344	0.07396349
22.05957031	-73.24902344	0.07390997
23.05957031	-73.24902344	0.07389960
24.05957031	-73.24902344	0.07638963
25.05957031	-73.24902344	0.07719864
26.05957031	-73.24902344	0.07595147
27.05957031	-73.24902344	0.08121773
28.05957031	-73.24902344	0.08246233
-29.94042969	-72.24902344	-0.00049973
-28.94042969	-72.24902344	-0.00049973
-27.94042969	-72.24902344	-0.00049973
-26.94042969	-72.24902344	-0.00049973
-25.94042969	-72.24902344	0.00865683
-24.94042969	-72.24902344	0.01750040
-23.94042969	-72.24902344	0.00950050
-22.94042969	-72.24902344	-0.01249981
-21.94042969	-72.24902344	-0.10117220
-20.94042969	-72.24902344	-0.15349960
-19.94042969	-72.24902344	-0.13249969
-18.94042969	-72.24902344	-0.11449957
-17.94042969	-72.24902344	-0.09649992
-16.94042969	-72.24902344	-0.08249950
-15.94042969	-72.24902344	-0.07549953
-14.94042969	-72.24902344	-0.09349966
-13.94042969	-72.24902344	-0.10349989
-12.94042969	-72.24902344	-0.12049961
-11.94042969	-72.24902344	-0.14249992
-10.94042969	-72.24902344	-0.15349960
-9.94042969	-72.24902344	-0.13249969
-8.94042969	-72.24902344	0.01950026
-7.94042969	-72.24902344	0.03550005
-6.94042969	-72.24902344	0.04750013
-5.94042969	-72.24902344	0.04250050
-4.94042969	-72.24902344	0.06150007
-3.94042969	-72.24902344	0.06150007
-2.94042969	-72.24902344	0.06150007
-1.94042969	-72.24902344	0.06150007
-0.94042969	-72.24902344	0.06150007
0.05957031	-72.24902344	0.06150007
1.05957031	-72.24902344	0.06150007
2.05957031	-72.24902344	0.06150007
3.05957031	-72.24902344	0.06150007
4.05957031	-72.24902344	0.06150007
5.05957031	-72.24902344	0.06150007
6.05957031	-72.24902344	0.06150007
7.05957031	-72.24902344	0.06150007
8.05957031	-72.24902344	0.06150007
9.05957031	-72.24902344	0.06150007
10.05957031	-72.24902344	0.06150007
11.05957031	-72.24902344	0.06150007
12.05957031	-72.24902344	0.06150007
13.05957031	-72.24902344	0.06150007
14.05957031	-72.24902344	0.06150007
15.05957031	-72.24902344	0.06150007
16.05957031	-72.24902344	0.06150007
17.05957031	-72.24902344	0.06150007
18.05957031	-72.24902344	0.06150007
19.05957031	-72.24902344	0.06150007
20.05957031	-72.24902344	0.06150007
21.05957031	-72.24902344	0.06150007
22.05957031	-72.24902344	0.06150007
23.05957031	-72.24902344	0.06150007
24.05957031	-72.24902344	0.06150007
25.05957031	-72.24902344	0.06150007
26.05957031	-72.24902344	0.06150007
27.05957031	-72.24902344	0.06150007
28.05957031	-72.24902344	0.06150007
-29.94042969	-71.24902344	-0.00740705
-28.94042969	-71.24902344	-0.01006698
-27.94042969	-71.24902344	-0.00422348
-26.94042969	-71.24902344	0.00546956
-25.94042969	-71.24902344	0.02350044
-24.94042969	-71.24902344	0.01750040
-23.94042969	-71.24902344	0.00550032
-22.94042969	-71.24902344	-0.01460643
-21.94042969	-71.24902344	-0.11756756
-20.94042969	-71.24902344	-0.15749979
-19.94042969	-71.24902344	-0.13949966
-18.94042969	-71.24902344	-0.11649990
-17.94042969	-71.24902344	-0.09949970
-16.94042969	-71.24902344	-0.08549976
-15.94042969	-71.24902344	-0.07749987
-14.94042969	-71.24902344	-0.08849955
-13.94042969	-71.24902344	-0.09749985
-12.94042969	-71.24902344	-0.11849976
-11.94042969	-71.24902344	-0.13449955
-10.94042969	-71.24902344	-0.15149975
-9.94042969	-71.24902344	-0.16149950
-8.94042969	-71.24902344	0.03650045
-7.94042969	-71.24902344	0.02950048
-6.94042969	-71.24902344	0.04450035
-5.94042969	-71.24902344	0.04350042
-4.94042969	-71.24902344	0.08650017
-3.94042969	-71.24902344	0.07206760
-2.94042969	-71.24902344	0.08238767
-1.94042969	-71.24902344	0.08056017
-0.94042969	-71.24902344	0.08521640
0.05957031	-71.24902344	0.08485222
1.05957031	-71.24902344	0.08671783
2.05957031	-71.24902344	0.08666578
3.05957031	-71.24902344	0.08791324
4.05957031	-71.24902344	0.08792978
5.05957031	-71.24902344	0.08690560
6.05957031	-71.24902344	0.08690762
7.05957031	-71.24902344	0.08606020
8.05957031	-71.24902344	0.08602270
9.05957031	-71.24902344	0.08558281
10.05957031	-71.24902344	0.08556050
11.05957031	-71.24902344	0.08536982
12.05957031	-71.24902344	0.08535807
13.05957031	-71.24902344	0.08527813
14.05957031	-71.24902344	0.08526993
15.05957031	-71.24902344	0.08523324
16.05957031	-71.24902344	0.08522329
17.05957031	-71.24902344	0.08519875
18.05957031	-71.24902344	0.08518021
19.05957031	-71.24902344	0.08515103
20.05957031	-71.24902344	0.08512000
21.05957031	-71.24902344	0.08508707
22.05957031	-71.24902344	0.08505676
23.05957031	-71.24902344	0.08502906
24.05957031	-71.24902344	0.08635940
25.05957031	-71.24902344	0.08687603
26.05957031	-71.24902344	0.08644306
27.05957031	-71.24902344	0.08505861
28.05957031	-71.24902344	0.10513978
-29.94042969	-70.24902344	-0.01657513
-28.94042969	-70.24902344	-0.00624875
-27.94042969	-70.24902344	0.00601924
-26.94042969	-70.24902344	0.01866760
-25.94042969	-70.24902344	0.01350021
-24.94042969	-70.24902344	0.02050018
-23.94042969	-70.24902344	0.00750017
-22.94042969	-70.24902344	-0.00049973
-21.94042969	-70.24902344	-0.14420850
-20.94042969	-70.24902344	-0.16349983
-19.94042969	-70.24902344	-0.14349985
-18.94042969	-70.24902344	-0.12049961
-17.94042969	-70.24902344	-0.10249996
-16.94042969	-70.24902344	-0.08749962
-15.94042969	-70.24902344	-0.07049990
-14.94042969	-70.24902344	-0.08249950
-13.94042969	-70.24902344	-0.09549952
-12.94042969	-70.24902344	-0.11349964
-11.94042969	-70.24902344	-0.12049961
-10.94042969	-70.24902344	-0.14749956
-9.94042969	-70.24902344	-0.15149975
-8.94042969	-70.24902344	0.00950050
-7.94042969	-70.24902344	0.03250027
-6.94042969	-70.24902344	0.04150009
-5.94042969	-70.24902344	0.04950047
-4.94042969	-70.24902344	0.06750011
-3.94042969	-70.24902344	0.07798572
-2.94042969	-70.24902344	0.07772477
-1.94042969	-70.24902344	0.07692439
-0.94042969	-70.24902344	0.07745820
0.05957031	-70.24902344	0.07816269
1.05957031	-70.24902344	0.07848353
2.05957031	-70.24902344	0.07886015
3.05957031	-70.24902344	0.07947460
4.05957031	-70.24902344	0.07966049
5.05957031	-70.24902344	0.07858727
6.05957031	-70.24902344	0.07868892
7.05957031	-70.24902344	0.07843478
8.05957031	-70.24902344	0.07834685
9.05957031	-70.24902344	0.07824608
10.05957031	-70.24902344	0.07818343
11.05957031	-70.24902344	0.07814160
12.05957031	-70.24902344	0.07810977
13.05957031	-70.24902344	0.07809104
14.05957031	-70.24902344	0.07807429
15.05957031	-70.24902344	0.07806259
16.05957031	-70.24902344	0.07804919
17.05957031	-70.24902344	0.07803574
18.05957031	-70.24902344	0.07801745
19.05957031	-70.24902344	0.07799193
20.05957031	-70.24902344	0.07795886
21.05957031	-70.24902344	0.07792407
22.05957031	-70.24902344	0.07789208
23.05957031	-70.24902344	0.07786651
24.05957031	-70.24902344	0.07782542
25.05957031	-70.24902344	0.07791968
26.05957031	-70.24902344	0.07814848
27.05957031	-70.24902344	0.07558545
28.05957031	-70.24902344	0.07049549
-29.94042969	-69.24902344	-0.03349972
-28.94042969	-69.24902344	-0.03349972
-27.94042969	-69.24902344	-0.03349972
-26.94042969	-69.24902344	-0.03349972
-25.94042969	-69.24902344	0.01050043
-24.94042969	-69.24902344	0.02450037
-23.94042969	-69.24902344	0.00950050
-22.94042969	-69.24902344	-0.00994203
-21.94042969	-69.24902344	-0.01049995
-20.94042969	-69.24902344	-0.16349983
-19.94042969	-69.24902344	-0.12847332
-18.94042969	-69.24902344	-0.12549973
-17.94042969	-69.24902344	-0.10849953
-16.94042969	-69.24902344	-0.09049988
-15.94042969	-69.24902344	-0.07749987
-14.94042969	-69.24902344	-0.08349991
-13.94042969	-69.24902344	-0.09549952
-12.94042969	-69.24902344	-0.10849953
-11.94042969	-69.24902344	-0.12949991
-10.94042969	-69.24902344	-0.14049959
-9.94042969	-69.24902344	-0.15649986
-8.94042969	-69.24902344	0.02150011
-7.94042969	-69.24902344	0.03950024
-6.94042969	-69.24902344	0.04150009
-5.94042969	-69.24902344	0.05350018
-4.94042969	-69.24902344	0.04950047
-3.94042969	-69.24902344	0.06764277
-2.94042969	-69.24902344	0.09545035
-1.94042969	-69.24902344	0.09188041
-0.94042969	-69.24902344	0.09770333
0.05957031	-69.24902344	0.09713153
1.05957031	-69.24902344	0.09891527
2.05957031	-69.24902344	0.09881140
3.05957031	-69.24902344	0.10195118
4.05957031	-69.24902344	0.10197098
5.05957031	-69.24902344	0.09562478
6.05957031	-69.24902344	0.09563285
7.05957031	-69.24902344	0.09375202
8.05957031	-69.24902344	0.09374167
9.05957031	-69.24902344	0.09308316
10.05957031	-69.24902344	0.09307599
11.05957031	-69.24902344	0.09282932
12.05957031	-69.24902344	0.09282384
13.05957031	-69.24902344	0.09272579
14.05957031	-69.24902344	0.09271845
15.05957031	-69.24902344	0.09267183
16.05957031	-69.24902344	0.09265751
17.05957031	-69.24902344	0.09262223
18.05957031	-69.24902344	0.09258974
19.05957031	-69.24902344	0.09253860
20.05957031	-69.24902344	0.09248946
21.05957031	-69.24902344	0.09242382
22.05957031	-69.24902344	0.09240219
23.05957031	-69.24902344	0.09229670
24.05957031	-69.24902344	0.09309640
25.05957031	-69.24902344	0.09333318
26.05957031	-69.24902344	0.09371439
27.05957031	-69.24902344	0.10707529
28.05957031	-69.24902344	0.10807291
-29.94042969	-68.24902344	-0.02124969
-28.94042969	-68.24902344	-0.01413670
-27.94042969	-68.24902344	0.00383137
-26.94042969	-68.24902344	0.01372533
-25.94042969	-68.24902344	-0.01349974
-24.94042969	-68.24902344	0.02650023
-23.94042969	-68.24902344	-0.00023781
-22.94042969	-68.24902344	0.00850010
-21.94042969	-68.24902344	-0.00049973
-20.94042969	-68.24902344	-0.16149950
-19.94042969	-68.24902344	-0.14649963
-18.94042969	-68.24902344	-0.12849951
-17.94042969	-68.24902344	-0.11449957
-16.94042969	-68.24902344	-0.09449959
-15.94042969	-68.24902344	-0.08349991
-14.94042969	-68.24902344	-0.08249950
-13.94042969	-68.24902344	-0.09549952
-12.94042969	-68.24902344	-0.10549974
-11.94042969	-68.24902344	-0.12449980
-10.94042969	-68.24902344	-0.13749981
-9.94042969	-68.24902344	-0.15449953
-8.94042969	-68.24902344	-0.10278618
-7.94042969	-68.24902344	0.03350019
-6.94042969	-68.24902344	0.03950024
-5.94042969	-68.24902344	0.05050039
-4.94042969	-68.24902344	0.06750011
-3.94042969	-68.24902344	0.11557675
-2.94042969	-68.24902344	0.11419538
-1.94042969	-68.24902344	0.12950279
-0.94042969	-68.24902344	0.14611436
